adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
FALSE,/93k2iquuJZWHLPyelRned7sXhE1.jpg,,50973,en,Kiss Me Quick!,"Sterilox, asexual ambassador from a distant planet, comes down to earth in search of feminine breeding stock. A mad scientist treats the alien to dancing sex robots.",0.857,/4y6tsRXGrd1q2LP1X4Aa4fWiWcD.jpg,1964-12-25,Kiss Me Quick!,FALSE,5,6
FALSE,NA,,637243,en,Cerebral Print: The Secret Files,"In 1967, a secret government organization called The Cerebral Print Program was created to capture and study extraterrestrials. Once in the lab, scientists scoop out the alien brains and chuck them into a harvester which extracts and records the final memory so it can be viewed at a later date. The end result: a Cerebral Print. A group of government agents try their damnedest to keep the program a secret while the little grey bastards attempt to probe their way to freedom. This is a compilation of Cerebral Print Files.",1.638,/2pWdTESiqdQk1cty4BBeM2UI4Rk.jpg,2005-05-05,Cerebral Print: The Secret Files,FALSE,0,0
FALSE,/uMenBxDcRzP395infqaFG8sPyqY.jpg,,80766,es,Santo el enmascarado de plata vs. la invasión de los marcianos,"In this Mexican sci-fi fantasy, big beefy Martians invade the earth. Ostensibly, they have come to warn people about the dangers of nuclear testing and exploring space, but their real mission becomes manifest when they begin using their special powers and gadgets to exploit weak earthlings.",1.095,/qUjR8YUmnuFozJG2uru3v3nq9Tw.jpg,1967-07-27,Santo vs. the Martian Invasion,FALSE,5.4,14
FALSE,/bJVs56brl4dJBFlUHtGBEaWVXd.jpg,,472384,en,Swiff,An alien spaceship breaks down and crashes on earth in the countryside.,0.739,/eoJeWItKlWOoIDOY6msPM7bxpsN.jpg,2016-09-08,Swiff,FALSE,7,2
FALSE,/3H5vs160CBhmBqn1fevnjNrg9R5.jpg,,221179,ja,ガデュリン,"Due to a spacecraft malfunction, saleryman Ryu and his robot companion ""MOS-01"" crash land on the space ship/planet Gdleen. Ryu meets a cute Euredonian fairy called Fana and the two are soon entangled in a long standing war between the monsterous Babaress and the spell casting Miyorl tribes.",0.694,/m8pif6GGWrAf5sLyEJztH6lsCdj.jpg,1990-03-01,Gdleen,FALSE,3.5,1
FALSE,/24XLVa5G0mypjrPJPuPJuxwUA1y.jpg,,166685,ja,ラブ・ポジション　ハレー伝説,"An agent who was sent riding on Halley's comet to the earth. He was actually given an order to destroy the earth. Captivated by planet's beauty, however, he is no longer able to destroy the planet. Seventy-six years later, another agent from Halley's comet is sent to the earth to liquidate this traitor, who is now disguised as a girl named Lamina in Vietnam.",1.203,/8M59NHweYUyGyEml8zaEsogqmNk.jpg,1985-12-16,Love Position: The Legend of Halley,FALSE,7,1
FALSE,NA,,384652,en,Cropped,"'Cropped' tells the story of a group of UFO enthusiasts on the hunt for proof of extraterrestrial existence at the site of one of rural Britain's mysterious crop circles. As events unfold and night falls, the group are forced to set their differences aside when the mystery of the crop circles is revealed.",0.738,/atuWH84ZNF4OKPrCBVuM8b6uaKA.jpg,2015-11-17,Cropped,FALSE,5,2
FALSE,/ywoLcT1rvJf6pOMwh3bJNLqVGzz.jpg,,126490,en,The Hidan of Maukbeiangjow,"This is the story of two apprentices who know more than their mentors. One is Kasper, who discovers the Hidan of Maukbeiangjow, to where six girls have been abducted. He is apprentice to Sam Trowel, whom Fred refers to as ""private pig,"" an independent investigator who gets his mission information through a time-delay self-destruct tape (that is a parody of Mission: Impossible). The other is Prudence, a Christian spiritualist who is an apprentice to a wizard named Aph. Aph has had the impudence to use vodoun rituals to possess corpses with demonic earth spirits, or the spirits of extraterrestrials summoned from the Red Star galaxy. Fred and Junior tie up Prudence and a zombified girl named Rosebush while an alien learning to use the body of Ruthie, one of Trowel's operatives, keeps Kasper tied up while she guards whom she calls ""the Prudence."" The first alien brought by Aph eventually takes Trowel's body. He is intent to use Fred's safe-cracking skills to destroy evidence of his arrival",0.692,/n7Exgp6t8q8djAlcuSRML1AdJW9.jpg,1973-01-01,The Hidan of Maukbeiangjow,FALSE,7,1
FALSE,NA,,340212,en,Danny Johnson Saves the World,"Young Danny Johnson must use his smarts and adventurous spirit to stop devious, pint-sized aliens and their unstoppable robot from brainwashing the children of Earth as a precursor to worldwide domination.",1.176,NA,2015-05-20,Danny Johnson Saves the World,FALSE,0,0
FALSE,NA,,423530,en,Journey to Mt. Fuji,Mozzman takes a long journey to Mt. Fuji in search for his old friend Kitakitsune.,1.176,NA,2015-01-01,Journey to Mt. Fuji,FALSE,0,0
FALSE,NA,,1020357,en,Doctor Who: Planet of Fire,"A strange signal from Earth draws the TARDIS to the island of Lanzarote, where Turlough rescues a young American girl, Peri, from drowning. Among her possessions is an artefact bearing an alien symbol - the same triangular mark that Turlough has branded into his arm.  The mystery deepens when Kamelion falls under the control of a powerful mind, and the TARDIS travels to the volcanic world of Sarn. As Turlough is forced to face his past, the Fifth Doctor must stop his oldest enemy from harnessing the revitalising powers of Numismaton gas...",0.677,/aXNb8Aw9QlXuXBHVz4IVxkbdBZH.jpg,1984-02-23,Doctor Who: Planet of Fire,FALSE,0,0
FALSE,NA,,341315,fr,Swiss Made,An alien visits earth and records its experiences.,0.673,NA,1968-01-01,Swiss Made,FALSE,6,1
FALSE,NA,,853799,en,What's Left Inside,"Broken up with on the eve of a global lockdown, a man is pushed to the brink of madness by his isolation... only to discover he may not be as alone as he initially thought.",1.191,/xGzz1Adsvs9Wx8vF9GuqSbZbfGh.jpg,2021-07-02,What's Left Inside,FALSE,0,0
FALSE,NA,,193986,en,Piercing Brightness,A young Chinese boy and girl are sent on a mission to retrieve the 'Glorious 100' - agents who were sent to this planet millennia ago to study and observe.,1.557,/wn6lwKpVPnMKEhnOXwuieORHY2O.jpg,2013-06-01,Piercing Brightness,FALSE,3.8,6
FALSE,/6Tf64sfno5XMgzKDgTJEn192Hvp.jpg,,71990,en,The Strange World of Planet X,"Near a small English village,  a scientific team is conducting experiments with magnetic fields, the results of which may have military applications but the intensification of which seem to be connected to UFO reports, a series of murders, an enormous insect egg, and a strange visitor with exceptional scientific knowledge.",1.546,/e1XJeRBmbIgnHU6YseqMLNLREhw.jpg,1958-03-04,The Strange World of Planet X,FALSE,3.9,13
FALSE,NA,,601841,en,Doug the Human,An alien kidnaps a man (Gabriel Willie) and turns him into his pet.,0.676,NA,2019-06-10,Doug the Human,FALSE,0,0
FALSE,NA,,195867,en,Visitors of the Night,"Judith notices some very creepy things are happening around town. She and the town's sheriff make a chilling discovery, the town's teens are disappearing. When they reappear they are suffering from amnesia. Judith is even more troubled when her daughter, Katie, is missing. When she returns and begins acting strangely, it becomes evident alien powers have taken over the town. Judith must stand up to her fears and rid the town of the aliens that have come to claim her daughter.",1.539,/z9dUGe1TmDhaKl0olZoSsoqkND3.jpg,1995-11-26,Visitors of the Night,FALSE,4.4,8
FALSE,/m9FQC8JSLm0F4F3EFXqRP5sl9Eo.jpg,,608569,en,StellaStrega,"Halloween. Four friends, beautiful girls and an alien invasion that will force them to face monsters of any kind...including the ones from their past.",1.537,/dYiO5WZozpwYitS9Wtjk1Te5QML.jpg,2018-11-05,WitchStars,FALSE,6,7
FALSE,/nSoA9Ku1TS5M1uTpRuGwwoYImII.jpg,,607033,en,The Final Exit of the Disciples of Ascensia,"After receiving a VHS tape claiming she's a disciple of an alien species known as the ""True Mothers,"" Amy joins a local UFO cult, donning the name Celisse and befriending a number of other members while under the watch of the cult's peculiar founder, Ascensia.",0.665,/9Vc6AJvUBkghgYbzEYtyrtfEJ61.jpg,2019-05-16,The Final Exit of the Disciples of Ascensia,FALSE,9.3,8
FALSE,NA,,900249,en,The Space Creature,"The Jones Family of Indiana had an ""SC"" crash land his spaceship in their backyard.  What's it like living with an ""SC""?",0.914,/u0jZUBbMfxnrBNAcrUfctFHUiN8.jpg,1992-06-19,The Space Creature,FALSE,0,0
FALSE,NA,,130018,en,The Corpse Grinders II,"A campy low-budget sequel to 1971's cult classic gore-fest with an interplanetary sub-plot grafted on.  The giant flesh-mangling meat grinder in the basement of the Lotus Cat Food Company is back in business under new management. And this time the popular ""food for cats who like people"" has drawn the attention of an alien race of intelligent felines from the planet Ceta. The Cetans' food supply has been destroyed in their interplanetary war with dog-headed dinosaurs. With help from the U.S. government's ""men in black"" the cat queen, Felina, negotiates a mega-deal with the Lotus Company to supply her planet with food. This sudden increase in orders has the new owners scrambling for fresh - and not-so-fresh- human flesh to meet the growing demand.",1.283,/o0ZIoCugtF3ZoyKxeKSXEGjfkw7.jpg,2000-12-15,The Corpse Grinders II,FALSE,4.8,4
FALSE,NA,,194115,ja,この男子、宇宙人と戦えます。,"When unstoppable aliens invade, it seems that all is lost until a teenager with the ability to defeat these invaders appears, but he has no memories of who he is or how to use his power.",1.251,/dTwTkXetDmbYZHzJp8tyKXPwc60.jpg,2011-11-18,This Boy Can Fight Aliens,FALSE,5.2,3
FALSE,/91rsdiPTVNIziCBRbqKmPhgdqNo.jpg,,332166,ja,これがＵＦＯだ！ 空飛ぶ円盤,"UFOs and aliens from beyond the stars are common themes in media, entertainment, and other forms of science fiction; however, many individuals have sworn they have seen UFOs and have been abducted in real life! Sit back and watch as the makers of Mazinger take you on a journey through the history of UFO lore. Could it be that UFOs are real and that aliens watch us from afar? In the end, only you can be the judge. This was used for promotion of the then upcoming animated film, ""Battlefield of the Space Saucers"".",0.748,/18iXxUHE53YJ3ybwVDJyK6bxzco.jpg,1975-03-21,That's a UFO! The Flying Saucer,FALSE,5.7,3
FALSE,/il6zgxaAy4G8fiq9Cp8wII04aua.jpg,,408144,en,Laboratory,Aliens kidnap a group of humans in order to perform experiments upon them.,1.46,/76jxbjyr7zdMH7qMP25GAXHKht3.jpg,1980-04-03,Laboratory,FALSE,5.7,3
FALSE,NA,,146138,en,Feeders 2: Slay Bells,"Aliens invade Earth over the Christmas holidays, and it's up to Santa Claus and his elves to save the world.",1.455,/9bd9IHt0VhPwAjuA9FTNNKtqQqT.jpg,1998-02-20,Feeders 2: Slay Bells,FALSE,2.9,9
FALSE,/k1DKWCMuXPHQ8jyHpOZjdj94RiD.jpg,,214163,en,The Chicken from Outer Space,"An elderly couple's dog must defend them from a malicious space chicken, bent on conquest by infecting them with mutagenic eggs. First this quiet farm in the middle of nowhere, next, the world!",1.453,/8iU7nWuRt41e4NdxI0RFB6B6SPI.jpg,1996-02-18,The Chicken from Outer Space,FALSE,7.2,27
FALSE,/h9pQQgW8cu4rNUBF1Qxg5v55wUI.jpg,,699673,en,Aerials,"Earth is invaded by Aliens from outer space. An intermarried couple living in the city of Dubai are confined to their home due to the uncertainty of the situation. Disconnected from the world outside due to the loss of communication, they explore around their cultural differences in Science in order to understand the reason behind Aliens coming to our planet; only to find themselves caught between a series of extraterrestrial encounters at their very home.",1.191,/1pN8MOdXMTVuU0kHh3g2Qst0C4e.jpg,2016-06-16,Aerials,FALSE,2,1
FALSE,/aVQ0RhrtfzvfoBkYXRmaIZKWqjt.jpg,,437882,en,Doctor Who: The Twin Dilemma,"A race of giant Gastropods has taken over the planet Jaconda. Their leader, Mestor, now intends to cause an enormous explosion in order to spread his people's eggs throughout the galaxy, and he kidnaps juvenile twin geniuses from Earth to work out the necessary mathematical equations. Space fighters led by Lieutenant Hugo Lang are dispatched to get the twins back, but they come under attack and Lang is the sole survivor when his ship crashes on the asteroid Titan III.  A newly regenerated Doctor and Peri become involved and help Jaconda's elderly former ruler Professor Edgeworth, who is really a Time Lord named Azmael, to defeat Mestor and free the planet's bird-like indigenous people from the gastropods' reign of terror. Azmael, however, sacrifices his life in the process.",1.438,/yxKXbSxcFdTpRJPgbMTkxSq0MPz.jpg,1984-03-30,Doctor Who: The Twin Dilemma,TRUE,4,3
FALSE,NA,,204959,en,Mindgame,"Three alien beings - a Sontaran officer, a Draconian nobleman and a Human mercenary - find themselves transported to a remote asteroid by a mysterious alien who wants to test their worthiness for his race's masterplan",0.616,/aF9BR3yC6eobKjV0Tize4z6BClG.jpg,1998-01-02,Mindgame,FALSE,4.5,5
FALSE,/gLxXSb1ZCiy2Bn8Sy5toU5nIlsv.jpg,,375268,af,2016,"In 2010, a scientist discovers aliens in orbit that resemble a cross between H.R. Giger's famous creation and Predator who want to invade Earth. They choose to start their invasion in Ghana because it is the most peaceful nation on the planet. The murderous aliens claim that they will have the entire planet colonized by the year 2016.",1.431,/zQa0ncwerM2Aif6EicjWPsCohcy.jpg,2010-01-01,2016: Part 1,FALSE,4,5
FALSE,NA,,443352,es,O.V.N.I.,U.F.O. is an amazing experience filmed by a team of four people who went to a Robledo de Chavelas forest to shoot a documentary about UFOs. Their cameras caught something terrifying.,1.429,/zqgpw296cWdNmD3mdSqCYDhH0N6.jpg,2016-01-01,U.F.O.,FALSE,7,2
FALSE,/uox7zylwvIoDv0kPB8fJoY2ixRa.jpg,,65146,en,Big Meat Eater,"After killing the crooked mayor a homicidal janitor named Abdullah goes to work for a butcher who has invented a new language for the town's planned futuristic theme park. In the butcher shop is a septic tank where scraps of meat are dumped which has produced ""balonium"" a radioactive fuel source sought after by space aliens. The aliens revive the mayor, who's body is hanging in the meat locker of the butcher shop, in an attempt to gain access to the balonium.",1.428,/vgfPtr6RYTo6Kh11rtoKLPiLLck.jpg,1982-04-30,Big Meat Eater,FALSE,8,2
FALSE,/3h8JWLX6RakRhkUQEKfdYDFqJG8.jpg,,166706,ja,ルーツ・サーチ 食心物体Ｘ,"When a research crew in deep space discovers the desolate ship ""Green Planet"" that warps into their area, they encounter Buzz, the commander and sole surivor of the ship. Being too incapacitated to make them aware of the situation of his ship, the research team will soon discover that they have found something far, far worse...",1.42,/mGzlfddZQg1U12YasLWiJ4uqt8l.jpg,1986-09-10,Roots Search,FALSE,4,1
FALSE,/x4GAzlurcLB0jYtzEhihdW1fgkW.jpg,,436137,en,Doctor Who: The Web Planet,"On the planet Vortis, the Doctor and his companions aid the butterfly-like Menoptra in their battle against the parasitic Animus and its mind-controlled minions, the ant-like Zarbi.",1.418,/2I9jF0rHqyjyNQkp5ML1XAxdlqB.jpg,1965-03-20,Doctor Who: The Web Planet,TRUE,6.2,5
FALSE,/pyq6w30ckeIKhFZMJctV7FT5CIq.jpg,,641333,en,"Twitz from Pluto: Graff, Jackass and TV Casualty","The story of two teenage extraterrestrial refugees from the planet Pluto, who escape to Earth after their planet is destroyed by the US government, as it was deemed “insignificant.” For many years prior, tensions between the Plutonians and the Earthlings had seen a steady incline, as Pluto held camps where Earthlings were experimented on and tortured. The two aliens make their crash landing, undertake human form and undergo the aliases “Hugh Jainus” and “E. Rection”. In an effort to wage revenge on the nation, with their brainwashed sidekick Potator under their wing, the trio hijack television stations worldwide and broadcast mind-numbingly stupid and ridiculous, yet insane and often violent programs to dumb down and distract the nation’s citizens from their devious plans. The tube tells the story...",1.198,/ceqiuBWcKqtdCimKXy0T0UydLv3.jpg,2022-06-24,"Twitz from Pluto: Graff, Jackass and TV Casualty",FALSE,0,0
FALSE,/2PepqSrb1RDTMqKw8dabd4Ekcn8.jpg,,60223,fr,Dans une galaxie près de chez vous 2,"The crew aboard the Romano Fafard spaceship continues their mission. Captain Patenaude and his acolytes land on planet: Crème hydratante pour le visage soulage la peau sèche (moisturing cream for the face soothes dry skin!) in hopes of finding the ship’s probe, accidentally crashed, that they must have in order to move the Earthlings. Their search is in vain, but it leads them to the tyrannical Governor Supreme who rules the planet. Just when the governor is about to tell them where to find a new probe, there’s a terrible explosion. Will the captain and the Romano Fafard find a liveable planet where they can move six billion Earthlings? And if so, when?",0.863,/kSQMDWvsUalLDuqAzy8toGC3gGo.jpg,2008-04-18,Dans une galaxie près de chez vous 2,FALSE,7.1,7
FALSE,/o0xWJfi9QpNq9nY5G1WcLIviBLM.jpg,,488050,es,NUBO,"On June 29, 2016, a strange cloud formed in the sky of Cartagena de Indias, Colombia; drawing attention and creating superstition in its inhabitants. Cloud formation alters the behavior of some people, causing them hostile and murderous attitudes toward their peers. A group consisting of four young people who were not affected by the phenomenon, will seek ways to cope with this situation and return peace and tranquility to the city.",0.6,/tDDecG1IIIlhS2GjKOcvCQCTDtp.jpg,,NUBO,FALSE,8,1
FALSE,/ilDfU4WSuGAYlX66XvPD7TGjjwL.jpg,,912506,ru,КАРАнтин,"The main character of the film writes a diary. For over 20 years he has lived in a bunker and has not ventured outside. His only companions are ghosts of the past. He tries to find an explanation for the fateful course of events, which has destroyed the whole earth. The feeling of guilt does not leave him, as he believes that he could have prevented the apocalypse and the death of his beloved.",0.6,/8k7la09CxMVhBovRaVssue5yg2M.jpg,2021-10-04,Quarantine,FALSE,0,0
FALSE,NA,,29598,en,Mutilations,"A high school science teacher takes his students on a field trip to see a UFO sighting. What they didn't expect, was that it was a flying saucer that crashed a farm house, and an alien predator feeds on humans, killing each student one by one!",1.4,/9ig7XXl8wutT8uuNIytFtOB4qo9.jpg,1987-01-01,Mutilations,FALSE,5.8,4
FALSE,/zYeuqBfhQ7cC2wMLlIdjD016BaC.jpg,,268421,en,Dédalo,"Trapped inside the Space Freighter/Refinery Dédalo, Siena tries to survive an infestation of diabolic creatures.",0.6,/49AuMWmvvzd2rgs8QTYxY547B0e.jpg,2013-09-11,Dédalo,FALSE,6.5,10
FALSE,NA,,135585,en,88:88,"Val has lost control of her life. Those around her deny the reality of the extraordinary experiences she feels powerless against. Realizing she must stand alone, she has only one remaining option - to find a way to fight back.",0.6,NA,2012-03-07,88:88,FALSE,5.3,4
FALSE,NA,,878032,es,Future Shock,An android is accused of a murder that he has not committed ... A couple lock themselves in a basement to protect themselves from the apocalypse... Impacts of a future seen from today.,0.6,/vA1BwFOWLHZYhwCUVyQ67GESpAY.jpg,2021-09-22,Future Shock,FALSE,6,2
FALSE,/94WO7A85uSAqyQ3BDPF3k9vXST6.jpg,,78369,en,Grey Skies,"A group of old college friends reunite to relive their glory days by renting a beautiful cabin in the woods. As the sun sets on their first day in the cabin, bright flashes of light announce the arrival of mysterious creatures. These friends will have to outwit a force that is both inhuman and extremely intelligent in order to survive. The outcome will shock and amaze you as we come to realize... we are not alone in the universe.",1.4,/oScYrZAEE6FhiUhWLhX8LP98APF.jpg,2010-01-01,Grey Skies,FALSE,3.6,10
FALSE,NA,,646334,en,The Shadow Zone,Dr. Diane Landry (Cassandra Schomer) creates an alien-human hybrid to fight off a malicious group of invaders from space.,1.4,/6EJVP6RDK0qJN7tXaJgiFBCsHWe.jpg,2016-04-17,The Shadow Zone,FALSE,0,0
FALSE,NA,,65043,en,A Genesis Found,"In 1938, John Patton Jr. found the key to our darkest secret–an anomalous skeleton neither animal nor man. Uncertain of its implications, Patton hid the discovery away from the world—though never forgetting what he found. Seventy years later, his grandson Gardner is forced to come to terms with his grandfather’s past, a man he never knew but in whose footsteps he inevitably follows. When his cousin, controversial documentarian Bart Thompson, arrives for a seemingly routine shoot, Gardner is eager to lend a hand. He soon learns, however, that Bart isn’t back just to shoot a movie–he wants to find the “discovery” their grandfather buried nearly seventy years before, and prove what he claimed was true. As his skepticism fades, and the lure of mystery grows, Gardner becomes distant from his foundations, including his live-in girlfriend Kelsey. Losing himself to the adventure, Gardner is hypnotized by a single possibility—that this “discovery” could be a direct link to God.",1.4,/9gp03q34mjprSMlowd8mAoQAUcT.jpg,2010-08-11,A Genesis Found,FALSE,5.3,2
FALSE,/6FJzXDzb13ZUmuak4iOIapjktHz.jpg,,608329,es,En un mundo diferente,"Two aliens come to Earth to take over the planet. To do so, they plan subdue and clone famous pop singers Juan and Junior.",1.394,/pWrNOqEdNZSF8UXGiKAXVluVcjq.jpg,1970-02-28,En un mundo diferente,FALSE,0,0
FALSE,NA,,40762,en,Freezer Burn: The Invasion of Laxdale,"Disguised as executives from a Dutch Oil Company, Aliens from outer space buy a local farming company and promise to create jobs for the failing farming town. Their goal is to use crop circles to heat up the temperature of the earth and eventually turn the entire planet into a Club-Med for extra-terrestrials.",0.636,/coFOvQ5xmDN3bmvTx758pD3JdPn.jpg,2008-01-01,Freezer Burn: The Invasion of Laxdale,FALSE,3.6,8
FALSE,NA,,222060,en,Anonymous Celebrities: Animatic,"Nerdy Herbert meets Annie, the holier-than-thou girl of his dreams. But his plans for romance might be derailed by a nasty punk rocker, a mad scientist, obsessed federal agents... and mysterious aliens bent on destroying the planet!",0.6,NA,2005-10-18,Anonymous Celebrities: Animatic,FALSE,10,1
FALSE,NA,,74099,en,Blue Flame,"Fleming, a futuristic cop, saw his daughter kidnapped by Flame and Rain, two aliens that were born out of his own dreams. Much later, the two aliens are kept in cryosleep; but Flemming's daughter is not dead, just a prisoner inside Flame's mind.",0.6,NA,1993-12-01,Blue Flame,FALSE,5,1
FALSE,/1RM4jEcOl0q0ElNyq9u2LY0c7uE.jpg,,218650,en,Invasion of the Space Preachers,"A pair of dweebs are trying to vacation in the woods when they discover a crashed spaceship. They help the injured alien, who turns into a beautiful woman the next morning. Then with the help of their hillbilly friends the three take on the space preacher.",0.793,/tPiXx4D98x8Mxc1SQz95fsWss74.jpg,1990-01-01,Invasion of the Space Preachers,FALSE,5.2,5
FALSE,/4Z5YO8b6IiZdqlFlfSSkARkh59z.jpg,,356731,en,Rocket Ship,"Condensed feature version of the 1936 serial Flash Gordon, with altered musical score. The film, which was shown outside the US as simply ""Flash Gordon"", was re-named Rocket Ship for its 1950 stateside re-release.",1.231,/xFQsSoHRuAwRex3fLlis1bXhIsj.jpg,1938-03-05,Rocket Ship,FALSE,4.8,3
FALSE,NA,,286717,en,Der Milchshorf: La Costra Láctea,"Velasco Broca directed ""La Costra Láctea"" in 2002, as the result of an institutional assignment to develop a sexual education video for teenagers. The film, mixing fokloric Spain with fetishism and aliens, was ultimately not approved as educational material and ended up being broadcast in TVE's La 2, in the show Versión Española, with Bigas Luna's feature ""Bilbao"".",0.6,NA,2002-01-01,Der Milchshorf: La Costra Láctea,FALSE,4.7,3
FALSE,NA,,280495,en,Deceit,"Two outer-space aliens visit Earth with the intention of blowing it up, but they meet a hot blonde and decide to postpone the planet's destruction in order to try to score with her.",1.4,/tegEsG903PYSrGFgPl8BlEV8cW2.jpg,1992-08-21,Deceit,FALSE,5,3
FALSE,NA,,416720,en,Alien Vengeance II: Rogue Element,A group of friends gather after over a decade apart. All seems to be going well until a Deputy arrives and announces that one of the group is actually an alien in disguise and then is promptly separated from his head.,1.4,NA,2010-11-07,Alien Vengeance II: Rogue Element,FALSE,1,1
FALSE,NA,,279752,en,Alien Agenda: Project Grey,"It's fear that they seek! Dr. Schroder listens to her criminally insane patient as he recounts the story of the murder of his four friends. Chip implants, government mind control, Russian military, and Alien visitors form the puzzle pieces of this science fiction thriller. A search for the answers leads to the mind-bending truth...it's our fear that they seek. The Aliens are HERE and they show only disgust for what the human race has become.",0.6,/zZcyR6sGLVOn9sXqQwoWhaP2Ij3.jpg,2007-01-01,Alien Agenda: Project Grey,FALSE,1.5,2
FALSE,/4kUk6S0cEd2dGzFHDIpWJeSRT6j.jpg,,160962,de,"Hilfe, Hilfe, die Globolinks!",The world’s only psychedelic children’s opera about an alien invasion.,0.6,/iZCxm8PL6eKQmvHSbSgH44w3efX.jpg,1969-12-07,"Help, Help, the Globolinks!",FALSE,4.6,7
FALSE,NA,,847068,en,Milgram and the Fastwalkers,"A world-class psychiatrist takes on a new patient who is experiencing strange dreams, and is reluctantly drawn into the dark world of aliens and UFOs.",0.6,/4V55Aux76qLE0vu66ZpTp7AjWtr.jpg,2018-01-01,Milgram and the Fastwalkers,FALSE,10,1
FALSE,NA,,269423,en,UFOTOG,"A man sets out to photograph UFOs in a scientifically verifiable manner only to get more than he bargained for. Shot by acclaimed visual effects master Douglas Trumbull in a new process called MAGI, 4K 3D at 120 frames per second, to create a powerful sense of immersion previously unseen in cinema.",0.951,NA,2014-05-11,UFOTOG,FALSE,6.5,2
FALSE,NA,,426323,en,Aliens: Zone-X,"Park Ranger Don Morgan is torn from his routine life, when he stumbles upon a UFO visitation in the arid, deserted Park Area where he resides. An inexplicable, bizarre power outage knocks out all electronics and communications, stranding a carload of hikers in the park, and downing a small plane. Searching for hydration in the blistering heat, Don must lead the survivors across an apparently abandoned Military Testing area called ""ZONE-X"".",0.671,NA,2015-08-15,Aliens: Zone-X,FALSE,10,1
FALSE,NA,,843302,en,Shimmer,"Dr. Thea Kait is a forensic scientist with the Seneca Police Department. She is called to the scene of a crime by her friend, Detective Kurt Blas. There’s been a murder… or has there? The body isn’t like anything either of them have seen, and the widow of the deceased issues a warning: “It’s in the light.” Soon, the bodies start racking up – and the remains are just as baffling. With mounting pressure from Captain Rose, Thea and her forensics team must work quickly to find the culprit… if there is one. The more evidence they find, the less it seems like a human killer. But what could be behind these deaths? How can they stop it? And what, if anything, is in the light?",1.4,/qjtrGDuGBZRKV1KNTwPpsvBbqZV.jpg,2021-09-07,Shimmer,FALSE,4,1
FALSE,NA,,1130101,en,The Black Sphere,"While dealing with the loss of a loved one, a young man named Tyler is suddenly tasked with helping an alien, who has psychic powers, find his spaceship. Their journey is met with surprising moments of wholesome bonding, but also with sudden moments of brutality. As Tyler realizes what he must do to move forward, his discovery points to the fact that everything may not be what it seems.",0.6,/ocAwOCrJPv1cs1GlYDkcIYdUL0b.jpg,,The Black Sphere,TRUE,0,0
FALSE,/qjuQYJzW7LPDUJfHpUlHZ2cba2t.jpg,,974227,en,Skylight,"Following the tragic disappearance of her parents, a young woman investigates a celestial force as a local radio host documents sudden strange occurrences across their sleepy Midwestern town, Lunar Falls.",0.6,/nSlHhiWzaKPEbwI1Ib59VauQ6x6.jpg,2021-05-16,Skylight,FALSE,10,1
FALSE,/J0UxTwrUUZOcnYwgh4LN5kTewY.jpg,,989648,es,Entre Visitantes,,0.913,/9i0XrPbkhigQnLSaibkBV9C30bq.jpg,,Entre Visitantes,FALSE,10,1
FALSE,/2J8mZeLXKp7BpupFuk3v65ed495.jpg,,605592,xx,Honour,"On a planet far away, a primeval creature gets banished by the chief of its tribe. Exiled and with the burden of a disgraced honour, it sets foot into the unknown land beyond its home, where it finds an intriguing alien concept to take vengeance.",0.922,/nTXyTEK8fYTKlxu1vluSVfiDcFy.jpg,2018-11-06,Honour,FALSE,9,1
FALSE,NA,,1067595,ja,ウルトラマンレグロス ファーストミッション,"After the events of Ultra Galaxy Fight: The Destined Crossroad, Ultraman Regulos, together with a team of other Ultras, search for Ultraman Ribut and Sora through the galaxy.",0.6,/tX4gUW7GXNosGowK3ToiVElviSx.jpg,2022-12-27,Ultraman Regulos: First Mission,FALSE,0,0
FALSE,NA,,317793,en,The Alien Conspiracy: Grey Skies,"In a not-too-distant future, humankind is caught between two warring factions of aliens: the Greys (who want to annihilate Earth and erase its inhabitants) and the Morphs (who want to preserve the planet and its population for their own selfish means). The first installment of this science fiction series introduces a few of the helpless humans caught in the crossfire, including a once-secret government operative and an altogether average Joe.",1.132,/wN4xtZlyvYIy7RO8IEPnaiUQz6e.jpg,2003-01-21,The Alien Conspiracy: Grey Skies,FALSE,0,0
FALSE,/3qppubLjRjFbGJPpeyq6aXf01cl.jpg,,900665,en,Kepler X-47,A woman struggles to adjust to her new life in a human zoo exhibit on an alien planet.,1.165,/duxH1A6mfhoROD6VtQBaccyLMfW.jpg,2014-04-29,Kepler X-47,FALSE,2,1
FALSE,NA,,223271,en,Star Portal,An alien from a race dying of a disease crashes on Earth and assumes the body of a human. She then precedes to take blood from other humans to send back to her planet. Things get complicated when she starts to feel human emotions and other aliens show up to exterminate her. Her only hope lies with a curious and helpful doctor.,0.722,/uL6bKMWR5fQhUCnXjoxgAXRMp1w.jpg,1997-01-01,Star Portal,FALSE,1.3,3
FALSE,NA,,915058,en,The Nest,A lonely woman goes on a hike and finds something unexpected.,0.662,/zi4fxrCKF15tfM3AAkrSIVLGC1a.jpg,2021-12-05,The Nest,FALSE,0,0
